StepCounter, Dynamics, ConfDynamics, NConDynamics,  Zeros,  Ones, ConfZeros, NConfZeros, ConfOnes, NConfOnes, RealRatioA, RealRatioB, Stress, ConfStress, NConStress, frameRate, NofClusters, MnClustersSize, MaxClustersSize, MinClustersSize, MnClustersDiam, MaxClustersDiam, MinClustersDiam, MnClustersBRat, MaxClustersBRat, MinClustersBRat, RatioA, RatioB, Noise, MaxStrengh, Distribution, Bias, N, Repetition, from, Walk1D
0,0,0,0,3381,2244,3043,338,2047,197,0.398933333,0.095111111,0.47804445,0.47824165,0.47616822,90.886536,358,14.5698324,2721,2,3.026574199,52.3259,1,0.984266122,1,0.7647059,0.40000004,0.1,0,100,0,0,75,91,100, 0.0++0.05=0.501(1)
100,0.0048,5.89E-04,0.04485981,4380,1245,4306,74,784,461,0.398933333,0.095111111,0.2112,0.1495334,0.7978972,99.883354,75,71.69333333,4367,2,4.543079096,52.3259,1,0.876498235,1,0.38768032,0.40000004,0.1,0,100,0,0,75,91,100, 0.0++0.05=0.501(1)
0,0,0,0,3364,2261,3033,331,2038,223,0.401955556,0.098488889,0.4808,0.48025537,0.4857852,90.07941,333,15.7987988,2905,2,3.280640633,52.3259,1,0.980166406,1,0.7368421,0.40000004,0.1,0,100,0,0,75,92,100, 0.0++0.05=0.501(1)
100,0.008711111,3.94E-04,0.08483755,4223,1402,4134,89,937,465,0.401955556,0.098488889,0.22462222,0.16384836,0.78091156,99.92616,61,88.50819672,4212,2,6.31887861,52.3259,1,0.862922721,1,0.415717,0.40000004,0.1,0,100,0,0,75,92,100, 0.0++0.05=0.501(1)
0,0,0,0,3291,2334,2931,360,2113,221,0.414933333,0.103288889,0.48551112,0.48461044,0.49333048,90.76112,361,14.60110803,2418,2,3.369494225,52.3259,1,0.984262349,1,0.8,0.40000004,0.1,0,100,0,0,75,93,100, 0.0++0.05=0.501(1)
100,0.011022222,0,0.106712565,3959,1666,3835,124,1209,457,0.414933333,0.103288889,0.2335111,0.17144132,0.7723752,100.592804,74,73,3926,2,5.455770966,52.3259,1,0.88325358,1,0.44549158,0.40000004,0.1,0,100,0,0,75,93,100, 0.0++0.05=0.501(1)
0,0,0,0,3351,2274,3020,331,2040,234,0.404266667,0.100444444,0.48106667,0.48226285,0.470354,91.65714,374,14.01604278,2546,2,3.186840759,52.3259,1,0.985086416,1,0.75,0.40000004,0.1,0,100,0,0,75,94,100, 0.0++0.05=0.501(1)
100,0.010488889,0.001383399,0.0920354,4091,1534,3983,108,1077,457,0.404266667,0.100444444,0.22257778,0.15993083,0.78362834,99.20459,71,75.92957746,4065,2,5.293176203,52.3259,1,0.884573476,1,0.4186962,0.40000004,0.1,0,100,0,0,75,94,100, 0.0++0.05=0.501(1)
0,0,0,0,3393,2232,3067,326,2019,213,0.3968,0.095822222,0.48577777,0.48621216,0.48167902,89.71242,382,13.73036649,2740,2,3.106837678,52.3259,1,0.987609204,1,0.8,0.40000004,0.1,0,100,0,0,75,95,100, 0.0++0.05=0.501(1)
100,0.006577778,0,0.06864564,4207,1418,4135,72,951,467,0.3968,0.095822222,0.2247111,0.16319308,0.8051948,100.08057,67,80.10447761,4194,2,5.448928458,52.3259,1,0.848305755,1,0.42584646,0.40000004,0.1,0,100,0,0,75,95,100, 0.0++0.05=0.501(1)
0,0,0,0,3387,2238,3067,320,2026,212,0.397866667,0.094577778,0.47697777,0.47533378,0.49271616,90.47446,342,15.35087719,2777,2,3.194000668,52.3259,1,0.986167325,1,0.775,0.40000004,0.1,0,100,0,0,75,96,100, 0.0++0.05=0.501(1)
100,0.007111111,0,0.075187966,4359,1266,4281,78,812,454,0.397866667,0.094577778,0.21422222,0.15241508,0.8059211,100.22505,70,76.84285714,4342,2,5.047958737,52.3259,1,0.874925262,1,0.39405805,0.40000004,0.1,0,100,0,0,75,96,100, 0.0++0.05=0.501(1)
0,0,0,0,3397,2228,3079,318,1964,264,0.396088889,0.103466667,0.48062223,0.47868332,0.4974227,90.56749,354,14.71468927,2844,2,3.041077206,52.3259,1,0.983554055,1,0.75,0.40000004,0.1,0,100,0,0,75,97,100, 0.0++0.05=0.501(1)
100,0.009777778,1.98E-04,0.0927835,4220,1405,4127,93,916,489,0.396088889,0.103466667,0.22693333,0.16279992,0.78264606,100.69472,82,65.73170732,4203,2,4.84539698,52.3259,1,0.885143642,1,0.4185106,0.40000004,0.1,0,100,0,0,75,97,100, 0.0++0.05=0.501(1)
0,0,0,0,3312,2313,3000,312,2062,251,0.4112,0.100088889,0.48862222,0.4884927,0.48978686,90.86478,408,12.85294118,2531,2,3.033706682,52.3259,1,0.98514645,1,0.7777778,0.40000004,0.1,0,100,0,0,75,98,100, 0.0++0.05=0.501(1)
100,0.007822222,0,0.07815275,4217,1408,4121,96,941,467,0.4112,0.100088889,0.22435555,0.16199131,0.78507996,100.668365,73,73.75342466,4195,2,5.070381579,52.3259,1,0.878590989,1,0.41168058,0.40000004,0.1,0,100,0,0,75,98,100, 0.0++0.05=0.501(1)
0,0,0,0,3348,2277,3022,326,2039,238,0.4048,0.100266667,0.47795555,0.47606698,0.4949025,91.358406,340,15.51764706,2757,2,3.335724471,52.3259,1,0.98325186,1,0.71428573,0.40000004,0.1,0,100,0,0,75,99,100, 0.0++0.05=0.501(1)
100,0.008888889,3.95E-04,0.08510638,4207,1418,4107,100,954,464,0.4048,0.100266667,0.22791111,0.16483897,0.79388297,101.33333,73,73.68493151,4184,2,5.197074124,52.3259,1,0.87950882,1,0.42208412,0.40000004,0.1,0,100,0,0,75,99,100, 0.0++0.05=0.501(1)
0,0,0,0,3075,2550,2709,366,2288,262,0.453333333,0.111644444,0.49964446,0.49974984,0.49880573,91.40679,409,12.86552567,587,2,3.937163944,50.931328,1,0.979213602,1,0.7083333,0.45000005,0.1,0,100,0,0,75,0,100, 0.0++0.05=0.501(1)
100,0.011911111,0,0.106687896,3610,2015,3409,201,1588,427,0.453333333,0.111644444,0.24711111,0.18330999,0.7547771,100.52636,46,117.1956522,3524,2,8.451521708,52.3259,1,0.852966642,1,0.47701475,0.45000005,0.1,0,100,0,0,75,0,100, 0.0++0.05=0.501(1)
0,0,0,0,3064,2561,2762,302,2297,264,0.455288889,0.100622222,0.49644443,0.49668908,0.49425796,90.73249,381,13.832021,455,2,4.316239204,47.63402,1,0.976750495,1,0.75,0.45000005,0.1,0,100,0,0,75,1,100, 0.0++0.05=0.501(1)
100,0.009955555,7.91E-04,0.09187279,3587,2038,3399,188,1660,378,0.455288889,0.100622222,0.23831111,0.18093991,0.75110424,99.954124,55,98.70909091,3515,2,6.443178489,52.3259,1,0.862892851,1,0.45405406,0.45000005,0.1,0,100,0,0,75,1,100, 0.0++0.05=0.501(1)
0,0,0,0,3119,2506,2825,294,2231,275,0.445511111,0.101155556,0.49786666,0.4964646,0.51032513,90.920654,376,14.06117021,1354,2,4.021714163,52.3259,1,0.977764008,1,0.71875,0.45000005,0.1,0,100,0,0,75,2,100, 0.0++0.05=0.501(1)
100,0.013333334,7.91E-04,0.12478032,3670,1955,3481,189,1575,380,0.445511111,0.101155556,0.24631111,0.18970035,0.74934095,100.38081,57,95.12280702,3601,2,7.498823793,52.3259,1,0.854058204,1,0.45820606,0.45000005,0.1,0,100,0,0,75,2,100, 0.0++0.05=0.501(1)
0,0,0,0,3092,2533,2795,297,2278,255,0.450311111,0.098133333,0.50053334,0.5006653,0.49932066,90.53054,406,13,597,2,3.838788234,45.221676,1,0.981004501,1,0.8,0.45000005,0.1,0,100,0,0,75,3,100, 0.0++0.05=0.501(1)
100,0.013688889,5.91E-04,0.13405797,3646,1979,3499,147,1574,405,0.450311111,0.098133333,0.24035555,0.18512222,0.74796194,100.419945,55,98.6,3607,2,7.829492547,52.3259,1,0.806239414,1,0.46603826,0.45000005,0.1,0,100,0,0,75,3,100, 0.0++0.05=0.501(1)
0,0,0,0,3057,2568,2756,301,2317,251,0.456533333,0.098133333,0.4976,0.49726492,0.5006794,90.54008,358,14.84078212,1338,2,3.995924131,52.3259,1,0.977725063,1,0.7647059,0.45000005,0.1,0,100,0,0,75,4,100, 0.0++0.05=0.501(1)
100,0.0128,0.001182732,0.11956522,3488,2137,3300,188,1773,364,0.456533333,0.098133333,0.24355556,0.18874434,0.7472826,100.62828,46,118.2826087,3432,2,7.771728127,52.3259,1,0.841771317,1,0.4801865,0.45000005,0.1,0,100,0,0,75,4,100, 0.0++0.05=0.501(1)
0,0,0,0,3084,2541,2764,320,2283,258,0.451733333,0.102755556,0.49333334,0.495319,0.4759948,90.7669,384,13.72916667,829,2,4.159052314,52.3259,1,0.973427781,1,0.75510204,0.45000005,0.1,0,100,0,0,75,5,100, 0.0++0.05=0.501(1)
100,0.014222222,3.96E-04,0.13494809,3561,2064,3394,167,1653,411,0.451733333,0.102755556,0.24471112,0.18763623,0.7430796,101.70184,62,87.37096774,3504,2,7.064622566,52.3259,1,0.82002451,1,0.47317353,0.45000005,0.1,0,100,0,0,75,5,100, 0.0++0.05=0.501(1)
0,0,0,0,3045,2580,2737,308,2335,245,0.458666667,0.098311111,0.5048,0.50527406,0.5004521,91.60618,380,13.85526316,1168,2,4.041681789,52.3259,1,0.981382563,1,0.77272725,0.45000005,0.1,0,100,0,0,75,6,100, 0.0++0.05=0.501(1)
100,0.011022222,9.86E-04,0.10307414,3436,2189,3253,183,1819,370,0.458666667,0.098311111,0.24462222,0.18927445,0.7522604,100.726875,52,104.3076923,3333,2,7.051191293,52.3259,1,0.862192761,1,0.47344735,0.45000005,0.1,0,100,0,0,75,6,100, 0.0++0.05=0.501(1)
0,0,0,0,3129,2496,2799,330,2233,263,0.443733333,0.105422222,0.4952,0.49562797,0.4915683,90.89562,391,13.44245524,929,2,3.742271261,52.3259,1,0.976366414,1,0.72727275,0.45000005,0.1,0,100,0,0,75,7,100, 0.0++0.05=0.501(1)
100,0.012266667,5.96E-04,0.11129848,3799,1826,3651,148,1381,445,0.443733333,0.105422222,0.24533333,0.1841713,0.7643339,100.21731,76,71.21052632,3764,2,5.775665467,52.3259,1,0.876426118,1,0.47236982,0.45000005,0.1,0,100,0,0,75,7,100, 0.0++0.05=0.501(1)
0,0,0,0,3033,2592,2754,279,2335,257,0.4608,0.095288889,0.5024,0.5013755,0.51212686,91.433014,391,13.43478261,497,2,4.115392146,47.63402,1,0.975234465,1,0.7777778,0.45000005,0.1,0,100,0,0,75,8,100, 0.0++0.05=0.501(1)
100,0.012977778,3.93E-04,0.13246268,3598,2027,3423,175,1666,361,0.4608,0.095288889,0.2408,0.18817547,0.74043846,99.740585,60,90.85,3539,2,7.433525672,52.3259,1,0.837156084,1,0.4546482,0.45000005,0.1,0,100,0,0,75,8,100, 0.0++0.05=0.501(1)
0,0,0,0,3026,2599,2713,313,2317,282,0.462044444,0.105777778,0.49626666,0.49681908,0.49159664,89.75309,422,12.48578199,235,2,4.119880678,39.56008,1,0.97620591,1,0.72727275,0.45000005,0.1,0,100,0,0,75,9,100, 0.0++0.05=0.501(1)
100,0.014577778,7.95E-04,0.13109244,3546,2079,3347,199,1683,396,0.462044444,0.105777778,0.24471112,0.18635686,0.7380252,100.45993,55,98.56363636,3473,2,7.827061495,52.3259,1,0.831134711,1,0.45454547,0.45000005,0.1,0,100,0,0,75,9,100, 0.0++0.05=0.501(1)
0,0,0,0,3062,2563,2750,312,2322,241,0.455644444,0.098311111,0.49493334,0.49603215,0.48485532,91.285065,378,13.95767196,780,2,4.152400755,49.57822,1,0.980964117,1,0.7222222,0.45000005,0.1,0,100,0,0,75,10,100, 0.0++0.05=0.501(1)
100,0.0112,7.89E-04,0.10669078,3463,2162,3258,205,1814,348,0.455644444,0.098311111,0.2415111,0.18466581,0.76288426,101.13758,51,106.1372549,3366,2,7.302137503,52.3259,1,0.870644659,1,0.46583483,0.45000005,0.1,0,100,0,0,75,10,100, 0.0++0.05=0.501(1)
0,0,0,0,3105,2520,2778,327,2266,254,0.448,0.103288889,0.49626666,0.49719965,0.48816696,91.46376,371,14.17520216,463,2,4.391564848,44.687805,1,0.980866788,1,0.78571427,0.45000005,0.1,0,100,0,0,75,11,100, 0.0++0.05=0.501(1)
100,0.012622222,3.97E-04,0.11876076,3628,1997,3450,178,1594,403,0.448,0.103288889,0.24773334,0.18963124,0.7521515,100.48404,60,90.48333333,3529,2,7.695540919,52.3259,1,0.850961151,1,0.46982148,0.45000005,0.1,0,100,0,0,75,11,100, 0.0++0.05=0.501(1)
0,0,0,0,3052,2573,2736,316,2324,249,0.457422222,0.100444444,0.49413332,0.49557805,0.4811947,90.53765,388,13.60309278,535,2,4.079647414,52.3259,1,0.97290793,1,0.7368421,0.45000005,0.1,0,100,0,0,75,12,100, 0.0++0.05=0.501(1)
100,0.013688889,5.93E-04,0.13097346,3469,2156,3275,194,1785,371,0.457422222,0.100444444,0.24275556,0.18715414,0.740708,100.67535,52,104.6730769,3369,2,8.420682694,52.3259,1,0.818155116,1,0.46927872,0.45000005,0.1,0,100,0,0,75,12,100, 0.0++0.05=0.501(1)
0,0,0,0,3133,2492,2798,335,2222,270,0.443022222,0.107555556,0.4944889,0.49442232,0.4950413,90.71196,384,13.77083333,1200,2,3.924022969,52.3259,1,0.977925668,1,0.8,0.45000005,0.1,0,100,0,0,75,13,100, 0.0++0.05=0.501(1)
100,0.013333334,0,0.12396694,3782,1843,3624,158,1396,447,0.443022222,0.107555556,0.24657778,0.18513446,0.75640494,100.21462,74,72.95945946,3690,2,6.202572041,52.3259,1,0.859093927,1,0.421875,0.45000005,0.1,0,100,0,0,75,13,100, 0.0++0.05=0.501(1)
0,0,0,0,3135,2490,2837,298,2258,232,0.442666667,0.094222222,0.49395555,0.49423453,0.49127358,91.15918,367,14.3760218,1608,2,3.721225714,52.3259,1,0.982097305,1,0.75,0.45000005,0.1,0,100,0,0,75,14,100, 0.0++0.05=0.501(1)
100,0.012266667,1.96E-04,0.12830189,3466,2159,3290,176,1805,354,0.442666667,0.094222222,0.23191111,0.17703632,0.759434,100.34601,46,117.8043478,3375,2,7.737224745,52.3259,1,0.845127945,1,0.45007408,0.45000005,0.1,0,100,0,0,75,14,100, 0.0++0.05=0.501(1)
0,0,0,0,2996,2629,2708,288,2386,243,0.467377778,0.0944,0.4977778,0.49683452,0.50682676,90.43484,389,13.47043702,522,2,4.310171453,48.83646,1,0.975978326,1,0.7647059,0.45000005,0.1,0,100,0,0,75,15,100, 0.0++0.05=0.501(1)
100,0.013511111,3.93E-04,0.1393597,3386,2239,3191,195,1903,336,0.467377778,0.0944,0.23706667,0.18408912,0.7452919,100.42287,60,90.9,3248,2,6.841071651,52.3259,1,0.858709785,1,0.45043105,0.45000005,0.1,0,100,0,0,75,15,100, 0.0++0.05=0.501(1)
0,0,0,0,3100,2525,2798,302,2258,267,0.448888889,0.101155556,0.5023111,0.50323874,0.49406853,91.34304,400,13.0875,615,2,4.157174287,48.270073,1,0.976000324,1,0.68421054,0.45000005,0.1,0,100,0,0,75,16,100, 0.0++0.05=0.501(1)
100,0.014933334,7.91E-04,0.14059754,3608,2017,3448,160,1608,409,0.448888889,0.101155556,0.23884444,0.18248121,0.73967487,100.80092,52,104.3269231,3564,2,8.388762756,52.3259,1,0.784544288,1,0.46153846,0.45000005,0.1,0,100,0,0,75,16,100, 0.0++0.05=0.501(1)
0,0,0,0,3093,2532,2784,309,2261,271,0.450133333,0.103111111,0.4961778,0.4948216,0.50797415,89.944115,397,13.1813602,459,2,4.196632563,41.59327,1,0.974184406,1,0.7419355,0.45000005,0.1,0,100,0,0,75,17,100, 0.0++0.05=0.501(1)
100,0.011555555,9.91E-04,0.10344828,3719,1906,3571,148,1474,432,0.450133333,0.103111111,0.24186666,0.1811447,0.7700431,100.275604,62,86.91935484,3655,2,6.356994016,52.3259,1,0.852793726,1,0.46128592,0.45000005,0.1,0,100,0,0,75,17,100, 0.0++0.05=0.501(1)
0,0,0,0,2987,2638,2699,288,2391,247,0.468977778,0.095111111,0.4976,0.49712673,0.5021028,90.43408,381,13.87401575,435,2,4.369202112,44.687805,1,0.974474744,1,0.75,0.45000005,0.1,0,100,0,0,75,18,100, 0.0++0.05=0.501(1)
100,0.019022223,7.86E-04,0.19252336,3555,2070,3376,179,1714,356,0.468977778,0.095111111,0.23253334,0.17907663,0.7411215,98.73766,50,108.76,3468,2,8.274541166,52.3259,1,0.832599499,1,0.4469435,0.45000005,0.1,0,100,0,0,75,18,100, 0.0++0.05=0.501(1)
0,0,0,0,3086,2539,2761,325,2302,237,0.451377778,0.099911111,0.4961778,0.49785206,0.4810943,89.77471,380,13.85,570,2,4.20033036,47.63402,1,0.977680092,1,0.796748,0.45000005,0.1,0,100,0,0,75,19,100, 0.0++0.05=0.501(1)
100,0.013511111,7.90E-04,0.12811388,3619,2006,3440,179,1623,383,0.451377778,0.099911111,0.23848888,0.18074758,0.7586744,100.46437,55,98.23636364,3537,2,7.123266231,52.3259,1,0.851731187,1,0.45207804,0.45000005,0.1,0,100,0,0,75,19,100, 0.0++0.05=0.501(1)
0,0,0,0,3134,2491,2829,305,2247,244,0.442844444,0.0976,0.48924443,0.4891647,0.48998177,90.66546,346,15.21965318,1732,2,3.942605532,52.3259,1,0.978052458,1,0.8,0.45000005,0.1,0,100,0,0,75,20,100, 0.0++0.05=0.501(1)
100,0.011377778,9.85E-04,0.10746812,3732,1893,3581,151,1495,398,0.442844444,0.0976,0.23751111,0.18099882,0.7600182,99.62701,59,91.98305085,3690,2,6.894629268,52.3259,1,0.845255138,1,0.45582655,0.45000005,0.1,0,100,0,0,75,20,100, 0.0++0.05=0.501(1)
0,0,0,0,3085,2540,2792,293,2283,257,0.451555556,0.097777778,0.49875554,0.4991872,0.49477273,89.883766,392,13.39795918,542,2,4.215451556,41.59327,1,0.974691815,1,0.72727275,0.45000005,0.1,0,100,0,0,75,21,100, 0.0++0.05=0.501(1)
100,0.012266667,3.94E-04,0.121818185,3580,2045,3411,169,1664,381,0.451555556,0.097777778,0.24737778,0.19307882,0.7484091,99.97614,58,93.4137931,3505,2,7.593086658,52.3259,1,0.797862065,1,0.4718973,0.45000005,0.1,0,100,0,0,75,21,100, 0.0++0.05=0.501(1)
0,0,0,0,3051,2574,2768,283,2314,260,0.4576,0.096533333,0.49875554,0.49916372,0.49493554,90.153206,384,13.64583333,264,2,4.510885853,39.217342,1,0.972576817,1,0.75,0.45000005,0.1,0,100,0,0,75,22,100, 0.0++0.05=0.501(1)
100,0.010488889,3.94E-04,0.10497238,3374,2251,3191,183,1891,360,0.4576,0.096533333,0.23813333,0.1838105,0.746547,102.05443,49,111.1632653,3312,2,7.881501689,52.3259,1,0.849962339,1,0.4659091,0.45000005,0.1,0,100,0,0,75,22,100, 0.0++0.05=0.501(1)
0,0,0,0,3110,2515,2796,314,2260,255,0.447111111,0.101155556,0.4927111,0.49352255,0.48550087,91.79079,377,14.02122016,1061,2,4.044772033,52.3259,1,0.97311955,1,0.72727275,0.45000005,0.1,0,100,0,0,75,23,100, 0.0++0.05=0.501(1)
100,0.0128,3.96E-04,0.12302285,3412,2213,3227,185,1829,384,0.447111111,0.101155556,0.24551111,0.18947785,0.7434095,100.58973,53,102.6792453,3352,2,7.394666152,52.3259,1,0.848587298,1,0.48896182,0.45000005,0.1,0,100,0,0,75,23,100, 0.0++0.05=0.501(1)
0,0,0,0,3127,2498,2795,332,2232,266,0.444088889,0.106311111,0.5012444,0.5024866,0.49080268,91.30038,422,12.51895735,494,2,3.861980094,45,1,0.97986411,1,0.75,0.45000005,0.1,0,100,0,0,75,24,100, 0.0++0.05=0.501(1)
100,0.014933334,9.95E-04,0.13210702,3680,1945,3490,190,1537,408,0.444088889,0.106311111,0.23786667,0.17629799,0.7554348,100.0447,72,75.34722222,3578,2,5.883328557,52.3259,1,0.866143747,1,0.44633874,0.45000005,0.1,0,100,0,0,75,24,100, 0.0++0.05=0.501(1)
0,0,0,0,3103,2522,2809,294,2287,235,0.448355556,0.094044444,0.49431112,0.49430928,0.49432892,90.73143,367,14.39509537,363,2,4.189632579,49.57822,1,0.980352986,1,0.7282609,0.45000005,0.1,0,100,0,0,75,25,100, 0.0++0.05=0.501(1)
100,0.011733334,0,0.124763705,3426,2199,3237,189,1859,340,0.448355556,0.094044444,0.24364445,0.1902963,0.75756145,101.13608,45,120.4888889,3361,2,9.177508805,52.3259,1,0.837138506,1,0.48170188,0.45000005,0.1,0,100,0,0,75,25,100, 0.0++0.05=0.501(1)
0,0,0,0,3053,2572,2732,321,2320,252,0.457244444,0.101866667,0.49964446,0.4994804,0.50109076,90.98731,373,13.98123324,950,2,4.219007214,52.3259,1,0.976486023,1,0.7777778,0.45000005,0.1,0,100,0,0,75,26,100, 0.0++0.05=0.501(1)
100,0.011911111,3.96E-04,0.11343805,3437,2188,3237,200,1815,373,0.457244444,0.101866667,0.2472,0.1903949,0.7480366,99.901886,59,92.20338983,3322,2,6.720656668,52.3259,1,0.868355352,1,0.4792294,0.45000005,0.1,0,100,0,0,75,26,100, 0.0++0.05=0.501(1)
0,0,0,0,3132,2493,2835,297,2248,245,0.4432,0.096355556,0.49164444,0.4907781,0.49976936,90.21707,383,13.68407311,1041,2,4.044825783,52.3259,1,0.979290144,1,0.78571427,0.45000005,0.1,0,100,0,0,75,27,100, 0.0++0.05=0.501(1)
100,0.0112,3.93E-04,0.11254612,3608,2017,3450,158,1633,384,0.4432,0.096355556,0.2352,0.17956915,0.75691885,101.1487,50,108.5,3531,2,7.731988857,52.3259,1,0.814042045,1,0.39285713,0.45000005,0.1,0,100,0,0,75,27,100, 0.0++0.05=0.501(1)
0,0,0,0,3093,2532,2777,316,2300,232,0.450133333,0.097422222,0.49431112,0.49482962,0.4895073,91.37359,390,13.51538462,476,2,4.18954288,45.221676,1,0.97591022,1,0.7111111,0.45000005,0.1,0,100,0,0,75,28,100, 0.0++0.05=0.501(1)
100,0.013333334,5.91E-04,0.13138686,3568,2057,3388,180,1689,368,0.450133333,0.097422222,0.23795556,0.18374532,0.7401916,100.89949,50,108.82,3486,2,7.822281542,52.3259,1,0.83686372,1,0.45438898,0.45000005,0.1,0,100,0,0,75,28,100, 0.0++0.05=0.501(1)
0,0,0,0,3019,2606,2715,304,2332,274,0.463288889,0.102755556,0.50453335,0.5025758,0.5216263,91.042816,372,14.06182796,917,2,4.225179576,52.3259,1,0.98095441,1,0.72727275,0.45000005,0.1,0,100,0,0,75,29,100, 0.0++0.05=0.501(1)
100,0.012266667,0.001188825,0.10899654,3537,2088,3352,185,1695,393,0.463288889,0.102755556,0.24542223,0.18763623,0.75,100.07263,59,91.77966102,3405,2,6.31154911,52.3259,1,0.854197157,1,0.46549192,0.45000005,0.1,0,100,0,0,75,29,100, 0.0++0.05=0.501(1)
0,0,0,0,3060,2565,2728,332,2311,254,0.456,0.104177778,0.4992889,0.49856123,0.5055461,90.382965,391,13.50383632,888,2,4.032568027,52.3259,1,0.974939672,1,0.75,0.45000005,0.1,0,100,0,0,75,30,100, 0.0++0.05=0.501(1)
100,0.0096,0,0.092150174,3533,2092,3339,194,1700,392,0.456,0.104177778,0.24524444,0.1856023,0.7581058,100.86056,58,93.43103448,3459,2,7.031042257,52.3259,1,0.849243332,1,0.47701648,0.45000005,0.1,0,100,0,0,75,30,100, 0.0++0.05=0.501(1)
0,0,0,0,3104,2521,2792,312,2276,245,0.448177778,0.099022222,0.49475557,0.4950671,0.491921,91.45423,414,12.66908213,789,2,3.877180264,52.3259,1,0.975978651,1,0.6875,0.45000005,0.1,0,100,0,0,75,31,100, 0.0++0.05=0.501(1)
100,0.011555555,9.87E-04,0.10771993,3837,1788,3695,142,1373,415,0.448177778,0.099022222,0.23253334,0.1731699,0.7726661,100.6052,64,84.40625,3786,2,6.357084198,52.3259,1,0.873978186,1,0.4384575,0.45000005,0.1,0,100,0,0,75,31,100, 0.0++0.05=0.501(1)
0,0,0,0,3113,2512,2816,297,2272,240,0.446577778,0.095466667,0.4928889,0.4942266,0.48021415,90.61772,358,14.87150838,983,2,4.120587833,52.3259,1,0.979978364,1,0.75,0.45000005,0.1,0,100,0,0,75,32,100, 0.0++0.05=0.501(1)
100,0.0096,3.93E-04,0.096834265,3684,1941,3515,169,1573,368,0.446577778,0.095466667,0.23066667,0.17472485,0.7607076,100.73776,60,90.45,3595,2,6.347688975,52.3259,1,0.873003358,1,0.42614743,0.45000005,0.1,0,100,0,0,75,32,100, 0.0++0.05=0.501(1)
0,0,0,0,3107,2518,2798,309,2285,233,0.447644444,0.096355556,0.49582222,0.49690142,0.4857011,91.07902,364,14.48076923,453,2,4.249182827,43.046486,1,0.978712973,1,0.8,0.45000005,0.1,0,100,0,0,75,33,100, 0.0++0.05=0.501(1)
100,0.008888889,5.90E-04,0.08671587,3482,2143,3308,174,1775,368,0.447644444,0.096355556,0.2368,0.18106925,0.75945574,100.50134,55,98.52727273,3412,2,7.446564163,52.3259,1,0.831519797,1,0.46277842,0.45000005,0.1,0,100,0,0,75,33,100, 0.0++0.05=0.501(1)
0,0,0,0,3106,2519,2803,303,2247,272,0.447822222,0.102222222,0.4961778,0.4943317,0.5123913,91.38241,378,13.93386243,1177,2,3.894525883,52.3259,1,0.981180688,1,0.75,0.45000005,0.1,0,100,0,0,75,34,100, 0.0++0.05=0.501(1)
100,0.010133334,1.98E-04,0.09739131,3689,1936,3521,168,1529,407,0.447822222,0.102222222,0.24302222,0.18477723,0.75456524,100.044586,56,96.55357143,3585,2,7.554044355,52.3259,1,0.836934405,1,0.4529986,0.45000005,0.1,0,100,0,0,75,34,100, 0.0++0.05=0.501(1)
0,0,0,0,3142,2483,2810,332,2236,247,0.441422222,0.102933333,0.49386665,0.49487218,0.48510364,90.96346,382,13.7434555,729,2,4.125411907,52.3259,1,0.974514987,1,0.6923077,0.45000005,0.1,0,100,0,0,75,35,100, 0.0++0.05=0.501(1)
100,0.017066667,0.001585414,0.15198618,3723,1902,3556,167,1490,412,0.441422222,0.102933333,0.23511112,0.17608006,0.7495682,99.87973,54,100.3148148,3661,2,7.049602369,52.3259,1,0.840009978,1,0.4433215,0.45000005,0.1,0,100,0,0,75,35,100, 0.0++0.05=0.501(1)
0,0,0,0,3033,2592,2729,304,2356,236,0.4608,0.096,0.4950222,0.495354,0.49189815,88.93884,379,13.8944591,346,2,4.395418098,42.544094,1,0.97593621,1,0.78125,0.45000005,0.1,0,100,0,0,75,36,100, 0.0++0.05=0.501(1)
100,0.014222222,5.90E-04,0.1425926,3393,2232,3198,195,1887,345,0.4608,0.096,0.24062222,0.18675025,0.74791664,100.35554,41,132.3658537,3288,2,8.950097523,52.3259,1,0.823634435,1,0.46836984,0.45000005,0.1,0,100,0,0,75,36,100, 0.0++0.05=0.501(1)
0,0,0,0,3083,2542,2788,295,2272,270,0.451911111,0.100444444,0.49528888,0.49328062,0.5132743,90.43063,393,13.38167939,567,2,3.960688964,52.3259,1,0.978274632,1,0.7692308,0.45000005,0.1,0,100,0,0,75,37,100, 0.0++0.05=0.501(1)
100,0.0128,5.93E-04,0.1221239,3542,2083,3351,191,1709,374,0.451911111,0.100444444,0.248,0.19130434,0.7557522,100.08766,42,129.0238095,3486,2,9.749417427,52.3259,1,0.822412577,1,0.4790591,0.45000005,0.1,0,100,0,0,75,37,100, 0.0++0.05=0.501(1)
0,0,0,0,3118,2507,2831,287,2238,269,0.445688889,0.098844444,0.4960889,0.49600512,0.49685252,90.90967,396,13.35353535,451,2,4.177268242,43.046486,1,0.978097412,1,0.78723407,0.45000005,0.1,0,100,0,0,75,38,100, 0.0++0.05=0.501(1)
100,0.013155555,0,0.13309352,3646,1979,3471,175,1598,381,0.445688889,0.098844444,0.23848888,0.18369007,0.73808455,100.48749,53,102.509434,3585,2,8.607738157,52.3259,1,0.785549444,1,0.4502092,0.45000005,0.1,0,100,0,0,75,38,100, 0.0++0.05=0.501(1)
