StepCounter	 Dynamics	 ConfDynamics	 NConDynamics	  Zeros	  Ones	 ConfZeros	 NConfZeros	 ConfOnes	 NConfOnes	 Stress	 ConfStress	 NConStress	 frameRate	 NofClusters	 MnClustersSize	 MaxClustersSize	 MinClustersSize	 MnClustersDiam	 MaxClustersDiam	 MinClustersDiam	 MnClustersBRat	 MaxClustersBRat	 MinClustersBRat	 RatioA	 RatioB	 Noise	 MaxStrengh	 Distribution	 Bias	 N
43	 0.010488889	 0.005264147	 0.10130719	 4559	 1066	 4514	 45	 805	 261	 0.12737778	 0.0858244	 0.8496732	 8.076473	 27	 201.40740740740742	 4548	 2	 7.551833170431632	 52.3259	 1.0	 0.8457595109939575	 1.0	 0.24010554	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
44	 0.0101333335	 0.004888137	 0.10130719	 4550	 1075	 4514	 36	 805	 270	 0.12755555	 0.0857304	 0.85457516	 8.073126	 27	 201.40740740740742	 4539	 2	 7.4846777651045056	 52.3259	 1.0	 0.8445301215957712	 1.0	 0.24080195	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
45	 0.016355556	 0.008084226	 0.16013072	 4558	 1067	 4511	 47	 808	 259	 0.12604444	 0.08476687	 0.84354573	 8.072974	 27	 201.2962962962963	 4546	 2	 7.342988517549303	 52.3259	 1.0	 0.8300730133498156	 1.0	 0.23867136	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
46	 0.013155555	 0.006392179	 0.13071896	 4564	 1061	 4519	 45	 800	 261	 0.12684445	 0.08530739	 0.8488562	 8.234948	 27	 201.37037037037038	 4553	 2	 7.373287898522836	 52.3259	 1.0	 0.8396431588464313	 1.0	 0.23984186	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
47	 0.015822222	 0.008836247	 0.13725491	 4569	 1056	 4530	 39	 789	 267	 0.12613334	 0.08432036	 0.85294116	 8.40394	 27	 201.1851851851852	 4558	 2	 7.176128886364125	 52.3259	 1.0	 0.8523147972645583	 1.0	 0.23870118	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
48	 0.014044444	 0.008460237	 0.11111111	 4580	 1045	 4541	 39	 778	 267	 0.1256	 0.08377985	 0.8525327	 8.290743	 27	 201.11111111111111	 4568	 2	 7.051918325600801	 52.3259	 1.0	 0.8509792823482443	 1.0	 0.2377408	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
49	 0.014577778	 0.008836247	 0.114379086	 4596	 1029	 4552	 44	 767	 262	 0.12471111	 0.08286332	 0.85212415	 8.458787	 26	 208.80769230769232	 4583	 2	 7.301466565865737	 52.3259	 1.0	 0.8455945998430252	 1.0	 0.2358717	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
50	 0.015466667	 0.008272232	 0.14052288	 4607	 1018	 4564	 43	 755	 263	 0.12444445	 0.08272231	 0.8496732	 8.551168	 26	 208.8846153846154	 4594	 2	 7.334682941436768	 52.3259	 1.0	 0.8437879091271987	 1.0	 0.23421855	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
51	 0.014755555	 0.009212258	 0.11111111	 4612	 1013	 4575	 37	 744	 269	 0.12444445	 0.0821583	 0.8594771	 8.660052	 27	 201.07407407407408	 4599	 2	 7.100920641863787	 52.3259	 1.0	 0.8503628196539702	 1.0	 0.23483366	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
52	 0.010666667	 0.005828163	 0.09477124	 4608	 1017	 4574	 34	 745	 272	 0.12524444	 0.08262832	 0.86601305	 8.565125	 27	 201.11111111111111	 4595	 2	 7.19264222074438	 52.3259	 1.0	 0.8512774269889902	 1.0	 0.23569097	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
53	 0.011022222	 0.006204174	 0.09477124	 4606	 1019	 4573	 33	 746	 273	 0.124355555	 0.0819703	 0.8611111	 8.463455	 26	 208.76923076923077	 4593	 2	 7.426192732957693	 52.3259	 1.0	 0.8438950673891947	 1.0	 0.23448727	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
54	 0.012088889	 0.0073322053	 0.09477124	 4612	 1013	 4578	 34	 741	 272	 0.12417778	 0.08161779	 0.8639706	 8.611638	 26	 208.73076923076923	 4598	 2	 7.456791630158057	 52.3259	 1.0	 0.8430596079963905	 1.0	 0.23336233	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
55	 0.012622222	 0.006204174	 0.12418301	 4627	 998	 4585	 42	 734	 264	 0.1232	 0.08091277	 0.85825163	 8.663717	 27	 201.0	 4614	 2	 6.999906747429459	 52.3259	 1.0	 0.8500532375441657	 1.0	 0.2325531	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
56	 0.013866667	 0.0071442	 0.13071896	 4641	 984	 4599	 42	 720	 264	 0.123555556	 0.08103027	 0.8627451	 8.761842	 27	 200.96296296296296	 4627	 2	 7.038808054394192	 52.3259	 1.0	 0.8553682571208036	 1.0	 0.23189972	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
57	 0.011555555	 0.007896221	 0.0751634	 4646	 979	 4609	 37	 710	 269	 0.123733334	 0.08128878	 0.86151963	 8.727666	 27	 201.0	 4633	 2	 7.018792434974953	 52.3259	 1.0	 0.8594811630469782	 1.0	 0.2326786	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
58	 0.009955555	 0.006392179	 0.07189543	 4656	 969	 4613	 43	 706	 263	 0.12337778	 0.08086576	 0.8623366	 8.849719	 27	 201.0	 4644	 2	 6.993757609967832	 52.3259	 1.0	 0.8622963732039487	 1.0	 0.23191215	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
59	 0.011555555	 0.0060161683	 0.10784314	 4663	 962	 4627	 36	 692	 270	 0.122933336	 0.08037225	 0.8627451	 8.688365	 28	 193.78571428571428	 4652	 2	 6.591833668095725	 52.3259	 1.0	 0.8671288841537067	 1.0	 0.23237318	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
60	 0.013511111	 0.009024253	 0.09150327	 4669	 956	 4631	 38	 688	 268	 0.12231111	 0.07957323	 0.86519605	 8.775067	 27	 200.8148148148148	 4658	 2	 6.7075389756096735	 52.3259	 1.0	 0.8613909780979156	 1.0	 0.23121512	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
61	 0.011022222	 0.006392179	 0.09150327	 4669	 956	 4635	 34	 684	 272	 0.12222222	 0.07926772	 0.8688725	 8.655417	 27	 200.85185185185185	 4658	 2	 6.708118986200403	 52.3259	 1.0	 0.8616344669350872	 1.0	 0.23078574	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
62	 0.009422222	 0.0039481106	 0.104575165	 4670	 955	 4636	 34	 683	 272	 0.121866666	 0.07893871	 0.8680556	 8.5469	 27	 200.92592592592592	 4659	 2	 6.753092783468741	 52.3259	 1.0	 0.861419642413104	 1.0	 0.23009229	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
63	 0.011555555	 0.005640158	 0.114379086	 4677	 948	 4640	 37	 679	 269	 0.12151111	 0.07872721	 0.86519605	 8.448355	 27	 200.88888888888889	 4666	 2	 6.616893843368247	 52.3259	 1.0	 0.8632112962228281	 1.0	 0.22996143	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
64	 0.010844445	 0.0060161683	 0.09477124	 4686	 939	 4650	 36	 669	 270	 0.12177778	 0.07889171	 0.8672386	 8.4862995	 27	 200.88888888888889	 4675	 2	 6.649941356093795	 52.3259	 1.0	 0.864041084492648	 1.0	 0.22951871	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
65	 0.010666667	 0.005076142	 0.10784314	 4688	 937	 4655	 33	 664	 273	 0.12177778	 0.07872721	 0.87009805	 8.624356	 27	 200.88888888888889	 4677	 2	 6.610362812324807	 52.3259	 1.0	 0.8641452976950893	 1.0	 0.23006201	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
66	 0.008533333	 0.0035721	 0.09477124	 4686	 939	 4650	 36	 669	 270	 0.12115555	 0.07832769	 0.8656046	 8.489856	 27	 200.92592592592592	 4675	 2	 6.646029984509504	 52.3259	 1.0	 0.8631107028987672	 1.0	 0.2293048	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
67	 0.0090666665	 0.0045121266	 0.0882353	 4695	 930	 4662	 33	 657	 273	 0.12168889	 0.0785157	 0.8721405	 8.415002	 27	 200.85185185185185	 4684	 2	 6.590092500050862	 52.3259	 1.0	 0.86468541070267	 1.0	 0.22886422	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
68	 0.009955555	 0.005076142	 0.09477124	 4699	 926	 4665	 34	 654	 272	 0.121422224	 0.07823369	 0.8721405	 8.566875	 28	 193.71428571428572	 4688	 2	 6.297636296067919	 52.3259	 1.0	 0.8697721580309528	 1.0	 0.22909556	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
69	 0.011377778	 0.006204174	 0.10130719	 4699	 926	 4668	 31	 651	 275	 0.121422224	 0.07821019	 0.872549	 8.576917	 28	 193.75	 4688	 2	 6.283449266638074	 52.3259	 1.0	 0.869496229503836	 1.0	 0.22888225	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
70	 0.011022222	 0.0060161683	 0.09803922	 4699	 926	 4666	 33	 653	 273	 0.12177778	 0.07835119	 0.876634	 8.712145	 29	 187.10344827586206	 4688	 2	 6.160392029532071	 52.3259	 1.0	 0.874015585101884	 1.0	 0.22888225	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
71	 0.010311111	 0.004324121	 0.114379086	 4707	 918	 4669	 38	 650	 268	 0.12133333	 0.078139685	 0.8721405	 8.545223	 29	 187.13793103448276	 4696	 2	 6.169815088140553	 52.3259	 1.0	 0.8750147100152641	 1.0	 0.22806644	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
72	 0.0096	 0.005264147	 0.08496732	 4705	 920	 4673	 32	 646	 274	 0.121866666	 0.07825719	 0.87990195	 8.445851	 29	 187.10344827586206	 4693	 2	 6.145299409997874	 52.3259	 1.0	 0.8752585038028914	 1.0	 0.22885148	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
73	 0.007466667	 0.004888137	 0.052287582	 4711	 914	 4675	 36	 644	 270	 0.121422224	 0.07835119	 0.87009805	 8.342628	 28	 193.78571428571428	 4700	 2	 6.349762558937073	 52.3259	 1.0	 0.8697167416768414	 1.0	 0.22829787	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
74	 0.009422222	 0.005076142	 0.08496732	 4700	 925	 4664	 36	 655	 270	 0.121422224	 0.0784217	 0.8688725	 8.509358	 28	 193.78571428571428	 4689	 2	 6.346789581435067	 52.3259	 1.0	 0.8691268573914256	 1.0	 0.22776711	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
75	 0.0090666665	 0.005076142	 0.078431375	 4703	 922	 4667	 36	 652	 270	 0.121244445	 0.078445196	 0.86519605	 8.658524	 26	 208.65384615384616	 4694	 2	 6.848608709298647	 52.3259	 1.0	 0.859178717319782	 1.0	 0.22837666	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
76	 0.010844445	 0.006956195	 0.078431375	 4704	 921	 4674	 30	 645	 276	 0.12	 0.077246666	 0.8631536	 8.779201	 26	 208.6153846153846	 4695	 2	 6.781588600232051	 52.3259	 1.0	 0.8562875401515228	 1.0	 0.22768903	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
77	 0.010488889	 0.004324121	 0.11764706	 4701	 924	 4669	 32	 650	 274	 0.12053333	 0.07766967	 0.8656046	 8.716877	 26	 208.6153846153846	 4692	 2	 6.767561389849736	 52.3259	 1.0	 0.8556238808310949	 1.0	 0.22804774	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
78	 0.009422222	 0.0060161683	 0.068627454	 4698	 927	 4669	 29	 650	 277	 0.120177776	 0.07748167	 0.8623366	 8.61119	 26	 208.69230769230768	 4689	 2	 6.799855122199426	 52.3259	 1.0	 0.8559028448966833	 1.0	 0.22798038	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
79	 0.012266667	 0.0067681894	 0.10784314	 4703	 922	 4673	 30	 646	 276	 0.12071111	 0.07785768	 0.8656046	 8.555553	 26	 208.69230769230768	 4695	 2	 6.794107290414663	 52.3259	 1.0	 0.8573448256804392	 1.0	 0.22917998	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
80	 0.010844445	 0.005452153	 0.104575165	 4704	 921	 4672	 32	 647	 274	 0.120177776	 0.07734066	 0.8647876	 8.697439	 26	 208.6153846153846	 4696	 2	 6.7226158655606785	 52.3259	 1.0	 0.8548747249520742	 1.0	 0.22849233	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
81	 0.011733334	 0.0047001317	 0.13398694	 4708	 917	 4675	 33	 644	 273	 0.12053333	 0.07736417	 0.87091506	 8.500572	 27	 200.74074074074073	 4699	 2	 6.443990769209685	 52.3259	 1.0	 0.8606242934862772	 1.0	 0.22877207	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
82	 0.0128	 0.0073322053	 0.10784314	 4710	 915	 4680	 30	 639	 276	 0.120622225	 0.07748167	 0.8705065	 8.414335	 27	 200.77777777777777	 4701	 2	 6.4396896980426925	 52.3259	 1.0	 0.8609712675765708	 1.0	 0.22888747	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
83	 0.0101333335	 0.005828163	 0.08496732	 4717	 908	 4683	 34	 636	 272	 0.12026667	 0.07722316	 0.86846405	 8.338352	 27	 200.8148148148148	 4708	 2	 6.347485935246503	 52.3259	 1.0	 0.863492786332413	 1.0	 0.22812234	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
84	 0.0096	 0.004888137	 0.09150327	 4727	 898	 4693	 34	 626	 272	 0.120355554	 0.07719966	 0.8705065	 8.330213	 27	 200.85185185185185	 4719	 2	 6.364808064919931	 52.3259	 1.0	 0.8625017741212139	 1.0	 0.2278025	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
85	 0.010488889	 0.005452153	 0.09803922	 4724	 901	 4692	 32	 627	 274	 0.120977774	 0.077622674	 0.8745915	 8.479359	 27	 200.85185185185185	 4716	 2	 6.488834601861459	 52.3259	 1.0	 0.8632496485003719	 1.0	 0.22879559	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
86	 0.0112	 0.006392179	 0.09477124	 4729	 896	 4700	 29	 619	 277	 0.120177776	 0.07717616	 0.86764705	 8.4328375	 27	 200.85185185185185	 4721	 2	 6.4040845897462635	 52.3259	 1.0	 0.8631154105619148	 1.0	 0.227706	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
87	 0.008711111	 0.0039481106	 0.09150327	 4728	 897	 4699	 29	 620	 277	 0.12026667	 0.07708216	 0.87091506	 8.589573	 27	 200.85185185185185	 4720	 2	 6.445054685627973	 52.3259	 1.0	 0.8620261395419085	 1.0	 0.22838983	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
88	 0.009244445	 0.005452153	 0.0751634	 4736	 889	 4708	 28	 611	 278	 0.12026667	 0.076917656	 0.8737745	 8.628668	 28	 193.71428571428572	 4728	 2	 6.173293513911111	 52.3259	 1.0	 0.8610802622778075	 1.0	 0.22758037	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
89	 0.012622222	 0.005828163	 0.13071896	 4741	 884	 4709	 32	 610	 274	 0.11991111	 0.07649464	 0.8745915	 8.766632	 28	 193.67857142857142	 4732	 2	 6.159571136747088	 52.3259	 1.0	 0.867044982101236	 1.0	 0.22696534	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
90	 0.0096	 0.0047001317	 0.09477124	 4741	 884	 4710	 31	 609	 275	 0.12071111	 0.07708216	 0.87908494	 8.592657	 28	 193.67857142857142	 4732	 2	 6.149366906711033	 52.3259	 1.0	 0.8683971241116524	 1.0	 0.22781065	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
91	 0.009244445	 0.005076142	 0.08169935	 4737	 888	 4705	 32	 614	 274	 0.12044445	 0.07701166	 0.8754085	 8.472588	 28	 193.67857142857142	 4727	 2	 6.2188951798847745	 52.3259	 1.0	 0.8678263468401772	 1.0	 0.22699386	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
92	 0.008711111	 0.005076142	 0.07189543	 4726	 899	 4698	 28	 621	 278	 0.120355554	 0.07705866	 0.8729575	 8.625908	 28	 193.71428571428572	 4716	 2	 6.184932163783482	 52.3259	 1.0	 0.8610725232533046	 1.0	 0.2268872	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
93	 0.009244445	 0.006204174	 0.062091503	 4730	 895	 4703	 27	 616	 279	 0.11973333	 0.076612145	 0.86928105	 8.697639	 28	 193.67857142857142	 4720	 2	 6.1221088000706265	 52.3259	 1.0	 0.8603670948318073	 1.0	 0.22563559	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
94	 0.010488889	 0.0039481106	 0.12418301	 4743	 882	 4708	 35	 611	 271	 0.11937778	 0.076259635	 0.8688725	 8.822865	 28	 193.64285714285714	 4734	 2	 6.065766504832676	 52.3259	 1.0	 0.8613327241369656	 1.0	 0.22623575	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
95	 0.011733334	 0.006956195	 0.09477124	 4735	 890	 4707	 28	 612	 278	 0.11964445	 0.07640064	 0.8713235	 8.807839	 27	 200.8148148148148	 4727	 2	 6.312690483199225	 52.3259	 1.0	 0.8612576734136652	 1.0	 0.22699386	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
96	 0.008177778	 0.0047001317	 0.068627454	 4747	 878	 4714	 33	 605	 273	 0.11911111	 0.07602463	 0.8680556	 8.91467	 27	 200.8148148148148	 4739	 2	 6.309859977828132	 52.3259	 1.0	 0.8607394954672566	 1.0	 0.22641908	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
97	 0.009422222	 0.0045121266	 0.09477124	 4750	 875	 4720	 30	 599	 276	 0.11937778	 0.075930625	 0.8745915	 8.974901	 28	 193.64285714285714	 4743	 2	 6.045058778354099	 52.3259	 1.0	 0.8655183176909175	 1.0	 0.22770399	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
98	 0.008177778	 0.004324121	 0.0751634	 4750	 875	 4721	 29	 598	 277	 0.12	 0.07637714	 0.878268	 9.068437	 28	 193.71428571428572	 4744	 2	 6.081226672445025	 52.3259	 1.0	 0.8663121850362846	 1.0	 0.22807758	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
99	 0.008888889	 0.0047001317	 0.08169935	 4762	 863	 4728	 34	 591	 272	 0.12008889	 0.07647114	 0.878268	 8.860495	 28	 193.71428571428572	 4756	 2	 6.077227745737348	 52.3259	 1.0	 0.8689912759831974	 1.0	 0.22792262	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
100	 0.009955555	 0.005076142	 0.09477124	 4760	 865	 4733	 27	 586	 279	 0.11937778	 0.07597763	 0.8737745	 8.965018	 28	 193.71428571428572	 4754	 2	 6.057086689131601	 52.3259	 1.0	 0.8672690705529281	 1.0	 0.22675641	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
101	 0.007466667	 0.0047001317	 0.055555556	 4758	 867	 4732	 26	 587	 280	 0.11991111	 0.07607163	 0.8819444	 8.899284	 28	 193.57142857142858	 4751	 2	 6.013252569096429	 52.3259	 1.0	 0.8678142497582095	 1.0	 0.22774152	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
102	 0.008	 0.004888137	 0.062091503	 4763	 862	 4738	 25	 581	 281	 0.1192	 0.075766124	 0.874183	 8.745729	 26	 208.46153846153845	 4756	 2	 6.5031596055397625	 52.3259	 1.0	 0.8571848256083635	 1.0	 0.22603028	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
103	 0.010488889	 0.005076142	 0.104575165	 4758	 867	 4731	 27	 588	 279	 0.11964445	 0.07618913	 0.875	 8.84751	 26	 208.46153846153845	 4751	 2	 6.512805824096386	 52.3259	 1.0	 0.857164621926271	 1.0	 0.22668912	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
104	 0.008888889	 0.0037601052	 0.09803922	 4770	 855	 4735	 35	 584	 271	 0.118933335	 0.07539011	 0.875817	 8.949392	 27	 200.7037037037037	 4762	 2	 6.205943831691036	 52.3259	 1.0	 0.8626175909130661	 1.0	 0.2253255	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
105	 0.008533333	 0.0039481106	 0.0882353	 4768	 857	 4738	 30	 581	 276	 0.11911111	 0.07555462	 0.8762255	 9.036543	 27	 200.74074074074073	 4761	 2	 6.2739279005262585	 52.3259	 1.0	 0.8622265894103933	 1.0	 0.22600295	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
106	 0.009777778	 0.004136116	 0.10784314	 4759	 866	 4730	 29	 589	 277	 0.11911111	 0.07574262	 0.8729575	 9.125451	 27	 200.77777777777777	 4752	 2	 6.254265613026089	 52.3259	 1.0	 0.8623617170033632	 1.0	 0.22643098	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
107	 0.0076444442	 0.0031960895	 0.08496732	 4754	 871	 4725	 29	 594	 277	 0.11937778	 0.076095134	 0.871732	 8.805102	 26	 208.57692307692307	 4747	 2	 6.616005672858312	 52.3259	 1.0	 0.8583283424377441	 1.0	 0.2260375	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
108	 0.0090666665	 0.005264147	 0.0751634	 4761	 864	 4731	 30	 588	 276	 0.118933335	 0.07555462	 0.8729575	 8.91883	 26	 208.5	 4753	 2	 6.607364269403311	 52.3259	 1.0	 0.8582666871639398	 1.0	 0.22491059	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
109	 0.007822222	 0.0047001317	 0.062091503	 4761	 864	 4728	 33	 591	 273	 0.11884444	 0.075578116	 0.87091506	 8.722307	 26	 208.53846153846155	 4754	 2	 6.519764808508066	 52.3259	 1.0	 0.8575212800732026	 1.0	 0.22528397	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
110	 0.007822222	 0.0033840947	 0.08496732	 4759	 866	 4730	 29	 589	 277	 0.118666664	 0.075272605	 0.8729575	 8.84756	 26	 208.57692307692307	 4752	 2	 6.536103413655208	 52.3259	 1.0	 0.8587372440558213	 1.0	 0.22516835	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
111	 0.0076444442	 0.0030080841	 0.0882353	 4750	 875	 4724	 26	 595	 280	 0.118933335	 0.07555462	 0.8729575	 8.716019	 27	 200.96296296296296	 4743	 2	 6.377227800863761	 52.3259	 1.0	 0.8635851569749691	 1.0	 0.22559561	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
112	 0.009422222	 0.005076142	 0.08496732	 4755	 870	 4725	 30	 594	 276	 0.1184	 0.075272605	 0.8680556	 8.839787	 27	 200.85185185185185	 4747	 2	 6.377227800863761	 52.3259	 1.0	 0.8633640458186468	 1.0	 0.22477354	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
113	 0.010488889	 0.0060161683	 0.0882353	 4760	 865	 4727	 33	 592	 273	 0.118311115	 0.07534311	 0.86519605	 8.693422	 26	 208.46153846153845	 4752	 2	 6.491400150152353	 52.3259	 1.0	 0.8581805252111875	 1.0	 0.22474748	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
114	 0.008177778	 0.004324121	 0.0751634	 4762	 863	 4728	 34	 591	 272	 0.118488885	 0.075413615	 0.8672386	 8.641109	 26	 208.53846153846155	 4755	 2	 6.466697894609892	 52.3259	 1.0	 0.8590946220434629	 1.0	 0.2252366	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
115	 0.0096	 0.004324121	 0.10130719	 4758	 867	 4727	 31	 592	 275	 0.11884444	 0.07555462	 0.8713235	 8.710491	 26	 208.6153846153846	 4751	 2	 6.49188494682312	 52.3259	 1.0	 0.8590619031053323	 1.0	 0.2256367	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
116	 0.009777778	 0.005640158	 0.08169935	 4757	 868	 4731	 26	 588	 280	 0.1184	 0.0751081	 0.87091506	 8.644375	 27	 200.88888888888889	 4750	 2	 6.170430386507952	 52.3259	 1.0	 0.8628047533609249	 1.0	 0.22526316	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
117	 0.008177778	 0.005264147	 0.05882353	 4759	 866	 4731	 28	 588	 278	 0.118666664	 0.07522561	 0.8737745	 8.549055	 26	 208.53846153846155	 4752	 2	 6.3441944534962	 52.3259	 1.0	 0.8581478996918752	 1.0	 0.22516835	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
118	 0.007111111	 0.0037601052	 0.06535948	 4757	 868	 4727	 30	 592	 276	 0.11822222	 0.0751551	 0.86683005	 8.471133	 25	 216.88	 4749	 2	 6.693475642204285	 52.3259	 1.0	 0.8528703516721725	 1.0	 0.2244683	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
119	 0.008888889	 0.004136116	 0.09150327	 4755	 870	 4725	 30	 594	 276	 0.1184	 0.07536661	 0.8664216	 8.621307	 25	 216.96	 4747	 2	 6.8309866809844975	 52.3259	 1.0	 0.8519942766427994	 1.0	 0.22435223	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
120	 0.009422222	 0.004324121	 0.09803922	 4754	 871	 4724	 30	 595	 276	 0.118311115	 0.075249106	 0.86683005	 8.623524	 25	 216.92	 4746	 2	 6.778693361282349	 52.3259	 1.0	 0.8510378223657608	 1.0	 0.22418879	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
121	 0.008533333	 0.004136116	 0.08496732	 4754	 871	 4722	 32	 597	 274	 0.11884444	 0.075601615	 0.8705065	 8.756964	 25	 216.92	 4746	 2	 6.769512300491333	 52.3259	 1.0	 0.851865069270134	 1.0	 0.2248209	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
122	 0.010844445	 0.004888137	 0.114379086	 4755	 870	 4724	 31	 595	 275	 0.1184	 0.07531961	 0.8672386	 8.611991	 26	 208.65384615384616	 4748	 2	 6.496835516049312	 52.3259	 1.0	 0.8573394692861117	 1.0	 0.22493681	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
123	 0.0069333334	 0.0039481106	 0.05882353	 4762	 863	 4729	 33	 590	 273	 0.11795556	 0.0751316	 0.8623366	 8.744153	 26	 208.65384615384616	 4756	 2	 6.44915462915714	 52.3259	 1.0	 0.8562636100328885	 1.0	 0.22413793	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
124	 0.011733334	 0.006580184	 0.10130719	 4768	 857	 4732	 36	 587	 270	 0.11751111	 0.0750376	 0.8558006	 8.495351	 25	 216.92	 4761	 2	 6.72758906841278	 52.3259	 1.0	 0.8503425496816636	 1.0	 0.22306238	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
125	 0.012088889	 0.006580184	 0.10784314	 4756	 869	 4723	 33	 596	 273	 0.11777778	 0.07539011	 0.85457516	 8.451262	 24	 225.91666666666666	 4748	 2	 6.95189772049586	 52.3259	 1.0	 0.8439957654724518	 1.0	 0.22304128	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
126	 0.012266667	 0.0045121266	 0.14705883	 4763	 862	 4721	 42	 598	 264	 0.118488885	 0.075601615	 0.8639706	 8.350814	 24	 225.83333333333334	 4753	 2	 6.944446712732315	 52.3259	 1.0	 0.8488472780833641	 1.0	 0.22343783	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
